Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,FrontLimitedSlipTorqueAccel,FrontLimitedSlipTorqueDecel,FrontLimitedSlipRelVelClamp,FrontLimitedSlipAccelDefInputTorque,RearLimitedSlipTorqueAccel,RearLimitedSlipTorqueDecel,RearLimitedSlipRelVelClamp,RearLimitedSlipAccelDefInputTorque,CenterLimitedSlipTorqueAccel,CenterLimitedSlipTorqueDecel,CenterLimitedSlipRelVelClamp,CenterLimitedSlipAccelDefInputTorque,RearToqueSplit,TCProfileID,DifferentialProfileID
2253000,2253,1,1,0,0.0,0,0.3,0.15,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2253002,2253,2,0,54,0.0,1500,0.1,0.1,90.0,0.9,0.45,0.2,90.0,0.9,0.225,0.125,225.0,0.9,0.5,2,2
2253003,2253,3,0,54,0.0,2250,0.1,0.05,90.0,0.9,0.15,0.3,90.0,0.9,0.125,0.075,225.0,0.9,0.5,3,3
2253005,2253,5,0,54,0.0,2500,0.2,0.05,90.0,0.9,0.5,0.1,90.0,0.9,0.55,0.125,225.0,0.9,0.6,4,4
2253006,2253,6,0,54,0.0,2500,0.1,0.0,90.0,0.9,0.8,0.0,90.0,0.9,0.125,0.025,225.0,0.9,0.8,5,5
2253007,2253,7,0,54,0.0,2500,1.0,1.0,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2254000,2254,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.525,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
2254002,2254,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.6,0.25,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2254003,2254,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.45,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2254005,2254,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2254006,2254,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.1,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2254007,2254,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2255000,2255,1,1,0,0.0,0,0.075,0.075,75.0,0.5,0.7,0.125,37.5,0.5,0.2,0.075,125.0,0.5,0.5,1,2
2255002,2255,2,0,121,0.0,1500,0.1,0.075,75.0,0.5,0.825,0.125,37.5,0.5,0.225,0.1,125.0,0.5,0.5,2,2
2255003,2255,3,0,121,0.0,2250,0.125,0.05,75.0,0.5,0.375,0.25,37.5,0.5,0.175,0.05,125.0,0.5,0.5,3,3
2255005,2255,5,0,121,0.0,2500,0.25,0.05,75.0,0.5,1.0,0.075,37.5,0.5,0.625,0.125,125.0,0.5,0.6,4,4
2255006,2255,6,0,121,0.0,2500,0.1,0.0,75.0,0.5,1.0,0.0,37.5,0.5,0.125,0.025,125.0,0.5,0.8,5,5
2255007,2255,7,0,121,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,37.5,0.5,1.0,1.0,125.0,0.5,0.5,6,6
2256000,2256,1,1,0,0.0,0,0.075,0.05,45.0,0.3,0.6,0.1,22.5,0.3,0.15,0.05,75.0,0.3,0.5,2,2
2256002,2256,2,0,121,0.0,1500,0.075,0.075,45.0,0.3,0.7,0.125,22.5,0.3,0.2,0.075,75.0,0.3,0.5,2,2
2256003,2256,3,0,121,0.0,2250,0.125,0.05,45.0,0.3,0.35,0.25,22.5,0.3,0.15,0.05,75.0,0.3,0.5,3,3
2256005,2256,5,0,121,0.0,2500,0.25,0.05,45.0,0.3,1.0,0.075,22.5,0.3,0.625,0.1,75.0,0.3,0.6,4,4
2256006,2256,6,0,121,0.0,2500,0.1,0.0,45.0,0.3,1.0,0.0,22.5,0.3,0.125,0.0,75.0,0.3,0.8,5,5
2256007,2256,7,0,121,0.0,2500,1.0,1.0,45.0,0.3,1.0,1.0,22.5,0.3,1.0,1.0,75.0,0.3,0.5,6,6
2257000,2257,1,1,0,0.0,0,0.1,0.075,75.0,0.5,0.725,0.125,37.5,0.5,0.225,0.075,125.0,0.5,0.6,1,2
2257002,2257,2,0,121,0.0,1500,0.125,0.1,75.0,0.5,0.825,0.125,37.5,0.5,0.25,0.1,125.0,0.5,0.6,2,2
2257003,2257,3,0,121,0.0,2250,0.15,0.075,75.0,0.5,0.375,0.25,37.5,0.5,0.2,0.075,125.0,0.5,0.6,3,3
2257005,2257,5,0,121,0.0,2500,0.3,0.075,75.0,0.5,1.0,0.075,37.5,0.5,0.7,0.15,125.0,0.5,0.6,4,4
2257006,2257,6,0,121,0.0,2500,0.1,0.0,75.0,0.5,1.0,0.0,37.5,0.5,0.15,0.025,125.0,0.5,0.8,5,5
2257007,2257,7,0,121,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,37.5,0.5,1.0,1.0,125.0,0.5,0.5,6,6
2258000,2258,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
2258002,2258,2,0,108,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.25,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2258003,2258,3,0,108,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.475,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2258005,2258,5,0,108,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2258006,2258,6,0,108,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.1,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2258007,2258,7,0,108,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2259000,2259,1,1,0,0.0,0,0.075,0.075,60.0,0.4,0.625,0.1,30.0,0.4,0.175,0.075,100.0,0.4,0.6,1,2
2259002,2259,2,0,121,0.0,1500,0.1,0.075,60.0,0.4,0.725,0.125,30.0,0.4,0.2,0.075,100.0,0.4,0.6,2,2
2259003,2259,3,0,121,0.0,2250,0.125,0.05,60.0,0.4,0.325,0.25,30.0,0.4,0.15,0.05,100.0,0.4,0.6,3,3
2259005,2259,5,0,121,0.0,2500,0.25,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.625,0.1,100.0,0.4,0.6,4,4
2259006,2259,6,0,121,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.125,0.0,100.0,0.4,0.8,5,5
2259007,2259,7,0,121,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
2260000,2260,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.35,120.0,0.6,0.0,0.0,0.0,0.0,1.0,1,3
2260002,2260,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.25,120.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2260003,2260,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.45,120.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2260005,2260,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.15,120.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2260006,2260,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.075,120.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2260007,2260,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,120.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2261000,2261,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.525,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2261003,2261,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.5,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2261005,2261,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2261006,2261,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.925,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2261007,2261,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2262000,2262,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.2,105.0,0.7,0.0,0.0,0.0,0.0,1.0,1,2
2262003,2262,3,0,220,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.4,105.0,0.7,0.0,0.0,0.0,0.0,1.0,3,3
2262005,2262,5,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.15,105.0,0.7,0.0,0.0,0.0,0.0,0.6,4,4
2262006,2262,6,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.05,105.0,0.7,0.0,0.0,0.0,0.0,0.8,5,5
2262007,2262,7,0,220,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,105.0,0.7,1.0,1.0,0.0,0.0,0.5,6,6
2264000,2264,1,1,0,0.0,0,0.3,0.15,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2264002,2264,2,0,167,0.0,1500,0.1,0.1,90.0,0.9,0.475,0.2,90.0,0.9,0.225,0.1,225.0,0.9,0.5,2,2
2264003,2264,3,0,167,0.0,2250,0.1,0.05,90.0,0.9,0.15,0.3,90.0,0.9,0.125,0.05,225.0,0.9,0.5,3,3
2264005,2264,5,0,167,0.0,2500,0.225,0.05,90.0,0.9,0.525,0.1,90.0,0.9,0.575,0.125,225.0,0.9,0.6,4,4
2264006,2264,6,0,167,0.0,2500,0.1,0.0,90.0,0.9,0.8,0.0,90.0,0.9,0.125,0.025,225.0,0.9,0.8,5,5
2264007,2264,7,0,167,0.0,2500,1.0,1.0,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2265000,2265,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.325,0.325,100.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2265002,2265,2,0,183,0.0,1500,0.0,0.0,0.0,0.0,0.7,0.225,100.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2265003,2265,3,0,183,0.0,2250,0.0,0.0,0.0,0.0,0.45,0.475,100.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2265005,2265,5,0,183,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.175,100.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2265006,2265,6,0,183,0.0,2500,0.0,0.0,0.0,0.0,1.0,0.1,100.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2265007,2265,7,0,183,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2266000,2266,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.175,60.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
2266002,2266,2,0,193,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.2,60.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
2266003,2266,3,0,193,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.425,60.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
2266005,2266,5,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.15,60.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
2266006,2266,6,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.925,0.075,60.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
2266007,2266,7,0,193,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,60.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
2286000,2286,1,1,0,0.0,0,0.075,0.05,45.0,0.3,0.55,0.1,22.5,0.3,0.15,0.05,75.0,0.3,0.57,1,2
2286002,2286,2,0,149,0.0,1500,0.075,0.075,45.0,0.3,0.675,0.125,22.5,0.3,0.175,0.075,75.0,0.3,0.57,2,2
2286003,2286,3,0,149,0.0,2250,0.125,0.05,45.0,0.3,0.325,0.25,22.5,0.3,0.15,0.05,75.0,0.3,0.57,3,3
2286005,2286,5,0,149,0.0,2500,0.225,0.05,45.0,0.3,1.0,0.075,22.5,0.3,0.575,0.1,75.0,0.3,0.6,4,4
2286006,2286,6,0,149,0.0,2500,0.1,0.0,45.0,0.3,1.0,0.0,22.5,0.3,0.125,0.0,75.0,0.3,0.8,5,5
2312000,2312,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2312003,2312,3,0,220,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.425,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2312005,2312,5,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2312006,2312,6,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2312007,2312,7,0,220,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2333000,2333,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.8,0.0,0.0,0.0,0.0,1.0,6,0
2333001,2333,1,0,294,0.0,750,0.0,0.0,0.0,0.0,0.4,0.15,80.0,0.8,0.0,0.0,0.0,0.0,1.0,1,1
2333002,2333,2,0,294,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.2,80.0,0.8,0.0,0.0,0.0,0.0,1.0,2,2
2333003,2333,3,0,294,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.325,80.0,0.8,0.0,0.0,0.0,0.0,1.0,3,3
2333005,2333,5,0,294,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.1,80.0,0.8,0.0,0.0,0.0,0.0,0.6,4,4
2333006,2333,6,0,294,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.0,80.0,0.8,0.0,0.0,0.0,0.0,0.8,5,5
2333007,2333,7,0,294,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,80.0,0.8,1.0,1.0,0.0,0.0,0.5,6,6
2338000,2338,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.175,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2338002,2338,2,0,144,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2338003,2338,3,0,144,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.35,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2338005,2338,5,0,144,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2338006,2338,6,0,144,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2338007,2338,7,0,144,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2340000,2340,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
2340002,2340,2,0,160,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.225,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2340003,2340,3,0,160,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.45,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2340005,2340,5,0,160,0.0,2500,0.0,0.0,0.0,0.0,0.7,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2340006,2340,6,0,160,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2340007,2340,7,0,160,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2343000,2343,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.15,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
2343002,2343,2,0,149,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2343003,2343,3,0,149,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.325,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2343005,2343,5,0,149,0.0,2500,0.0,0.0,0.0,0.0,0.575,0.1,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2343006,2343,6,0,149,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.0,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2343007,2343,7,0,149,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2346000,2346,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.225,0.075,30.0,0.4,0.0,0.0,0.0,0.0,1.0,7,7
2346002,2346,2,0,206,0.0,1500,0.0,0.0,0.0,0.0,0.375,0.175,30.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
2346003,2346,3,0,206,0.0,2250,0.0,0.0,0.0,0.0,0.175,0.325,30.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
2346005,2346,5,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.1,30.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
2346006,2346,6,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,30.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
2346007,2346,7,0,206,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
2365000,2365,2,1,0,0.0,0,0.1,0.075,60.0,0.4,0.675,0.1,30.0,0.4,0.2,0.075,100.0,0.4,0.62,2,2
2365003,2365,3,0,238,0.0,2250,0.175,0.075,60.0,0.4,0.4,0.25,30.0,0.4,0.225,0.075,100.0,0.4,0.62,3,3
2365005,2365,5,0,238,0.0,2500,0.325,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.725,0.125,100.0,0.4,0.6,4,4
2365006,2365,6,0,238,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.15,0.025,100.0,0.4,0.8,5,5
2365007,2365,7,0,238,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
2366000,2366,3,1,1,0.0,0,0.225,0.125,100.0,0.5,0.675,0.275,40.0,0.5,0.3,0.1,125.0,0.5,0.6,3,3
2366005,2366,5,0,238,0.0,2500,0.45,0.1,100.0,0.5,1.0,0.1,40.0,0.5,0.9,0.175,125.0,0.5,0.6,4,4
2366006,2366,6,0,238,0.0,2500,0.1,0.0,100.0,0.5,1.0,0.025,40.0,0.5,0.2,0.05,125.0,0.5,0.8,5,5
2366007,2366,7,0,238,0.0,2500,1.0,1.0,100.0,0.5,1.0,1.0,40.0,0.5,1.0,1.0,125.0,0.5,0.5,6,6
2369000,2369,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2369002,2369,2,0,238,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2369003,2369,3,0,238,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.4,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2369005,2369,5,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2369006,2369,6,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.05,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2369007,2369,7,0,238,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2373000,2373,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2373002,2373,2,0,238,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
2373003,2373,3,0,238,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.425,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2373005,2373,5,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2373006,2373,6,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2373007,2373,7,0,238,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2428000,2428,1,1,0,0.0,0,0.175,0.1,120.0,0.8,0.8,0.15,60.0,0.8,0.3,0.1,200.0,0.8,0.83,2,2
2428002,2428,2,0,99,0.0,1500,0.2,0.125,120.0,0.8,0.925,0.15,60.0,0.8,0.325,0.125,200.0,0.8,0.83,2,2
2428003,2428,3,0,99,0.0,2250,0.2,0.075,120.0,0.8,0.3,0.25,60.0,0.8,0.225,0.075,200.0,0.8,0.83,3,3
2428005,2428,5,0,99,0.0,2500,0.4,0.075,120.0,0.8,1.0,0.075,60.0,0.8,0.75,0.125,200.0,0.8,0.6,4,4
2428006,2428,6,0,99,0.0,2500,0.1,0.0,120.0,0.8,1.0,0.0,60.0,0.8,0.175,0.025,200.0,0.8,0.8,5,5
2428007,2428,7,0,99,0.0,2500,1.0,1.0,120.0,0.8,1.0,1.0,60.0,0.8,1.0,1.0,200.0,0.8,0.5,6,6
2433000,2433,2,1,0,0.0,0,0.1,0.075,75.0,0.5,0.65,0.125,37.5,0.5,0.2,0.075,125.0,0.5,0.7,2,2
2433003,2433,3,0,167,0.0,2250,0.15,0.05,75.0,0.5,0.325,0.25,37.5,0.5,0.175,0.05,125.0,0.5,0.7,3,3
2433005,2433,5,0,167,0.0,2500,0.275,0.05,75.0,0.5,1.0,0.075,37.5,0.5,0.625,0.1,125.0,0.5,0.6,4,4
2433006,2433,6,0,167,0.0,2500,0.1,0.0,75.0,0.5,1.0,0.0,37.5,0.5,0.125,0.0,125.0,0.5,0.8,5,5
2433007,2433,7,0,167,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,37.5,0.5,1.0,1.0,125.0,0.5,0.5,6,6
2439000,2439,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2439002,2439,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2439003,2439,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.375,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2439005,2439,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.125,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2439006,2439,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.05,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2439007,2439,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2447000,2447,3,1,1,0.0,0,0.0,0.0,0.0,0.0,0.425,0.7,120.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
2447005,2447,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.275,120.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
2447006,2447,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,1.0,0.25,120.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
2447007,2447,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,120.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
2448000,2448,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.1,0.0,0.0,0.0,0.0,1.0,7,0
2448001,2448,1,0,167,0.0,750,0.0,0.0,0.0,0.0,0.225,0.075,7.5,0.1,0.0,0.0,0.0,0.0,1.0,1,1
2448002,2448,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.3,0.125,7.5,0.1,0.0,0.0,0.0,0.0,1.0,2,2
2448003,2448,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.325,7.5,0.1,0.0,0.0,0.0,0.0,1.0,3,3
2448005,2448,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.125,7.5,0.1,0.0,0.0,0.0,0.0,0.6,4,4
2448006,2448,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,7.5,0.1,0.0,0.0,0.0,0.0,0.8,5,5
2448007,2448,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,7.5,0.1,1.0,1.0,0.0,0.0,0.5,6,6
2473000,2473,2,1,0,0.0,0,1.0,1.0,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2473003,2473,3,0,167,0.0,2250,0.125,0.05,90.0,0.9,0.2,0.3,90.0,0.9,0.175,0.05,225.0,0.9,0.5,3,3
2473005,2473,5,0,167,0.0,2500,0.25,0.05,90.0,0.9,0.55,0.1,90.0,0.9,0.675,0.125,225.0,0.9,0.6,4,4
2473006,2473,6,0,167,0.0,2500,0.1,0.0,90.0,0.9,0.825,0.0,90.0,0.9,0.15,0.025,225.0,0.9,0.8,5,5
2473007,2473,7,0,167,0.0,2500,1.0,1.0,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
2476000,2476,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2476002,2476,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.225,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
2476003,2476,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.425,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
2476005,2476,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
2476006,2476,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
2476007,2476,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
2489000,2489,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.175,0.05,22.5,0.3,0.0,0.0,0.0,0.0,1.0,7,7
2489002,2489,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.325,0.15,22.5,0.3,0.0,0.0,0.0,0.0,1.0,2,2
2489003,2489,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.15,0.3,22.5,0.3,0.0,0.0,0.0,0.0,1.0,3,3
