Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,MomentInertia,GearShiftTime,FinalDriveRatio,NumGears,GearRatio0,GearRatio1,GearRatio2,GearRatio3,GearRatio4,GearRatio5,GearRatio6,GearRatio7,GearRatio8,CVTShiftTime,GearRatio9,GearRatio10
2343002,2343,2,0,0,0.0,1600,0.011,0.08,2.87,7,-4.696,5.087,2.991,2.035,1.594,1.286,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2343003,2343,3,0,0,0.0,2400,0.0096,0.02,3.34,7,-4.696,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2343004,2343,7,0,0,2.0,3000,0.0096,0.02,3.3368,8,-4.696,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2343005,2343,8,0,0,4.0,3000,0.0096,0.02,2.9661,9,-4.696,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2343006,2343,9,0,0,6.0,3000,0.0096,0.02,3.4669,10,-4.696,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2343007,2343,10,0,0,8.0,3000,0.0096,0.02,3.7076,11,-4.696,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2346000,2346,0,1,0,0.0,0,0.0151,0.22,4.444,6,-2.957,2.957,1.858,1.311,1.0,0.852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2346001,2346,1,0,0,0.0,800,0.0136,0.22,3.95,6,-2.957,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2346002,2346,2,0,0,0.0,1600,0.012,0.16,3.95,6,-2.957,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2346003,2346,3,0,0,0.0,2400,0.0105,0.02,4.18,7,-2.957,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2346004,2346,7,0,0,4.0,3000,0.0105,0.02,4.1812,8,-2.957,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2346005,2346,8,0,0,6.0,3000,0.0105,0.02,3.7166,9,-2.957,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2346006,2346,9,0,0,8.0,3000,0.0105,0.02,4.3441,10,-2.957,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2346007,2346,10,0,0,10.0,3000,0.0105,0.02,4.6458,11,-2.957,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2365000,2365,1,1,0,0.0,0,0.0125,0.02,3.44,8,-3.44,3.91,2.29,1.58,1.18,0.94,0.79,0.62,-1.0,-1.0,-1.0,-1.0
2365002,2365,2,0,0,0.0,1600,0.0112,0.02,3.44,8,-3.44,3.91,2.29,1.58,1.18,0.94,0.79,0.62,-1.0,-1.0,-1.0,-1.0
2365003,2365,3,0,0,0.0,2400,0.01,0.02,3.44,8,-3.44,3.91,2.29,1.58,1.18,0.94,0.79,0.62,-1.0,-1.0,-1.0,-1.0
2365004,2365,6,0,0,-2.0,3000,0.01,0.02,3.2344,7,-3.44,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2365005,2365,8,0,0,2.0,3000,0.01,0.02,2.875,9,-3.44,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2365006,2365,9,0,0,4.0,3000,0.01,0.02,3.3604,10,-3.44,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2365007,2365,10,0,0,6.0,3000,0.01,0.02,3.5937,11,-3.44,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2366000,2366,3,1,0,0.0,0,0.0114,0.01,4.28,8,-3.55,3.91,2.29,1.58,1.19,0.97,0.83,0.67,-1.0,-1.0,-1.0,-1.0
2366004,2366,6,0,0,-2.0,3000,0.0102,0.01,4.3879,7,-3.55,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2366005,2366,8,0,0,2.0,3000,0.0102,0.01,3.9003,9,-3.55,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2366006,2366,9,0,0,4.0,3000,0.0102,0.01,4.5588,10,-3.55,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2366007,2366,10,0,0,6.0,3000,0.0102,0.01,4.8754,11,-3.55,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2369000,2369,0,1,0,0.0,0,0.0105,0.02,3.89,8,-3.55,3.91,2.29,1.65,1.3,1.08,0.88,0.62,-1.0,-1.0,-1.0,-1.0
2369002,2369,2,0,0,0.0,1600,0.0084,0.02,3.89,8,-3.55,3.91,2.29,1.65,1.3,1.08,0.88,0.62,-1.0,-1.0,-1.0,-1.0
2369003,2369,3,0,0,0.0,2400,0.0074,0.02,3.89,8,-3.55,3.91,2.29,1.65,1.3,1.08,0.88,0.62,-1.0,-1.0,-1.0,-1.0
2369004,2369,6,0,0,-2.0,3000,0.0074,0.02,4.1843,7,-3.55,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2369005,2369,8,0,0,2.0,3000,0.0074,0.02,3.7194,9,-3.55,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2369006,2369,9,0,0,4.0,3000,0.0074,0.02,4.3473,10,-3.55,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2369007,2369,10,0,0,6.0,3000,0.0074,0.02,4.6492,11,-3.55,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2373000,2373,0,1,0,0.0,0,0.0092,0.12,3.89,7,-3.4,3.82,2.26,1.64,1.29,1.06,0.88,-1.0,-1.0,-1.0,-1.0,-1.0
2373002,2373,2,0,0,0.0,1600,0.0074,0.08,3.89,7,-3.4,3.82,2.26,1.64,1.29,1.06,0.88,-1.0,-1.0,-1.0,-1.0,-1.0
2373003,2373,3,0,0,0.0,2400,0.0064,0.02,4.28,7,-3.4,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2373004,2373,7,0,0,2.0,3000,0.0064,0.02,3.9964,8,-3.4,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2373005,2373,8,0,0,4.0,3000,0.0064,0.02,3.5524,9,-3.4,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2373006,2373,9,0,0,6.0,3000,0.0064,0.02,4.1521,10,-3.4,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2373007,2373,10,0,0,8.0,3000,0.0064,0.02,4.4404,11,-3.4,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2428000,2428,0,1,0,0.0,0,0.0122,0.02,3.583,10,-2.395,3.838,2.433,1.778,1.428,1.211,1.038,0.881,0.747,-1.0,0.634,-1.0
2428002,2428,2,0,0,0.0,1600,0.0098,0.02,3.58,10,-2.395,3.838,2.433,1.778,1.428,1.211,1.038,0.881,0.747,-1.0,0.634,-1.0
2428003,2428,3,0,0,0.0,2400,0.0086,0.02,3.58,10,-2.395,3.838,2.433,1.778,1.428,1.211,1.038,0.881,0.747,-1.0,0.634,-1.0
2428004,2428,6,0,0,-6.0,3000,0.0086,0.02,3.9705,7,-2.395,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2428005,2428,7,0,0,-4.0,3000,0.0086,0.02,3.9705,8,-2.395,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2428006,2428,8,0,0,-2.0,3000,0.0086,0.02,3.5294,9,-2.395,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2428007,2428,10,0,0,2.0,3000,0.0086,0.02,4.4117,11,-2.395,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2433000,2433,0,1,0,0.0,0,0.0143,0.12,4.06,7,-3.34,3.23,1.95,1.32,1.03,0.822,0.683,-1.0,-1.0,-1.0,-1.0,-1.0
2433002,2433,2,0,0,0.0,1600,0.0114,0.08,4.06,7,-3.34,3.23,1.95,1.32,1.03,0.822,0.683,-1.0,-1.0,-1.0,-1.0,-1.0
2433003,2433,3,0,0,0.0,2400,0.01,0.02,3.47,7,-3.34,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2433004,2433,7,0,0,2.0,3000,0.01,0.02,3.5036,8,-3.34,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2433005,2433,8,0,0,4.0,3000,0.01,0.02,3.1143,9,-3.34,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2433006,2433,9,0,0,6.0,3000,0.01,0.02,3.6401,10,-3.34,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2433007,2433,10,0,0,8.0,3000,0.01,0.02,3.8929,11,-3.34,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2439000,2439,0,1,0,0.0,0,0.0098,0.02,3.67,8,-2.79,3.4,2.19,1.63,1.29,1.03,0.84,0.72,-1.0,-1.0,-1.0,-1.0
2439002,2439,2,0,0,0.0,1600,0.0078,0.02,3.67,8,-2.79,3.4,2.19,1.63,1.29,1.03,0.84,0.72,-1.0,-1.0,-1.0,-1.0
2439003,2439,3,0,0,0.0,2400,0.0068,0.02,3.67,8,-2.79,3.4,2.19,1.63,1.29,1.03,0.84,0.72,-1.0,-1.0,-1.0,-1.0
2439004,2439,6,0,0,-2.0,3000,0.0068,0.02,3.1453,7,-2.79,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2439005,2439,8,0,0,2.0,3000,0.0068,0.02,2.7958,9,-2.79,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2439006,2439,9,0,0,4.0,3000,0.0068,0.02,3.2678,10,-2.79,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2439007,2439,10,0,0,6.0,3000,0.0068,0.02,3.4948,11,-2.79,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2447000,2447,3,1,0,0.0,0,0.0084,0.02,4.38,8,-2.79,3.08,2.18,1.63,1.29,1.03,0.84,0.69,-1.0,-1.0,-1.0,-1.0
2447004,2447,6,0,0,-2.0,3000,0.0075,0.02,4.1722,7,-2.79,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2447005,2447,8,0,0,2.0,3000,0.0075,0.02,3.7086,9,-2.79,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2447006,2447,9,0,0,4.0,3000,0.0075,0.02,4.3347,10,-2.79,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2447007,2447,10,0,0,6.0,3000,0.0075,0.02,4.6357,11,-2.79,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2448000,2448,0,1,0,0.0,0,0.0213,0.28,3.77,4,-3.17,3.52,1.899,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2448001,2448,1,0,0,0.0,800,0.0192,0.28,2.52,6,-3.17,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2448002,2448,2,0,0,0.0,1600,0.0171,0.16,2.52,6,-3.17,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2448003,2448,3,0,0,0.0,2400,0.0149,0.02,2.67,7,-3.17,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2448004,2448,7,0,0,8.0,3000,0.0149,0.02,2.6663,8,-3.17,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2448005,2448,8,0,0,10.0,3000,0.0149,0.02,2.3701,9,-3.17,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2448006,2448,9,0,0,12.0,3000,0.0149,0.02,2.7702,10,-3.17,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2448007,2448,10,0,0,14.0,3000,0.0149,0.02,2.9626,11,-3.17,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2473000,2473,0,1,0,0.0,0,0.0187,0.1,3.7,11,-4.786,4.696,2.985,2.179,1.801,1.539,1.288,1.0,0.852,-1.0,0.689,0.636
2473002,2473,2,0,0,0.0,1600,0.0149,0.06,3.7,11,-4.786,4.696,2.985,2.179,1.801,1.539,1.288,1.0,0.852,-1.0,0.689,0.636
2473003,2473,3,0,0,0.0,2400,0.0131,0.02,3.7,11,-4.786,4.696,2.985,2.179,1.801,1.539,1.288,1.0,0.852,-1.0,0.689,0.636
2473004,2473,6,0,0,-8.0,3000,0.0131,0.02,4.2786,7,-4.786,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2473005,2473,7,0,0,-6.0,3000,0.0131,0.02,4.2786,8,-4.786,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2473006,2473,8,0,0,-4.0,3000,0.0131,0.02,3.8032,9,-4.786,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2473007,2473,9,0,0,-2.0,3000,0.0131,0.02,4.4453,10,-4.786,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2476000,2476,0,1,0,0.0,0,0.0118,0.12,3.73,7,-2.955,3.253,2.233,1.611,1.24,1.0,0.629,-1.0,-1.0,-1.0,-1.0,-1.0
2476002,2476,2,0,0,0.0,1600,0.0095,0.08,3.73,7,-2.955,3.253,2.233,1.611,1.24,1.0,0.629,-1.0,-1.0,-1.0,-1.0,-1.0
2476003,2476,3,0,0,0.0,2400,0.0083,0.02,2.93,7,-2.955,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2476004,2476,7,0,0,2.0,3000,0.0083,0.02,3.9998,8,-2.955,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2476005,2476,8,0,0,4.0,3000,0.0083,0.02,3.5553,9,-2.955,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2476006,2476,9,0,0,6.0,3000,0.0083,0.02,4.1556,10,-2.955,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2476007,2476,10,0,0,8.0,3000,0.0083,0.02,4.4442,11,-2.955,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2489000,2489,0,1,0,0.0,0,0.0262,0.28,5.33,5,-4.35,4.35,2.22,1.52,1.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2489001,2489,1,0,0,0.0,800,0.0237,0.16,4.6,6,-4.35,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2489002,2489,2,0,0,-0.334,1600,0.0211,0.08,4.6,6,-4.35,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2489003,2489,3,0,0,-0.835,2400,0.0184,0.04,4.6,7,-4.35,2.89,1.99,1.49,1.16,0.94,0.78,-1.0,-1.0,-1.0,0.0,0.0
2489004,2489,7,0,0,6.0,3000,0.0183,0.02,2.2,8,-4.35,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2489005,2489,8,0,0,8.0,3000,0.0183,0.02,2.2,9,-4.35,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2489006,2489,9,0,0,10.0,3000,0.0183,0.02,2.2808,10,-4.35,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2489007,2489,10,0,0,12.0,3000,0.0183,0.02,2.4392,11,-4.35,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2493000,2493,0,1,0,0.0,0,0.0142,0.22,4.38,5,-3.88,3.8,2.06,1.32,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2493001,2493,1,0,0,0.0,800,0.0128,0.22,2.21,6,-3.88,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2493002,2493,2,0,0,0.0,1600,0.0114,0.16,2.21,6,-3.88,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2493003,2493,3,0,0,0.0,2400,0.01,0.02,2.33,7,-3.88,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2493004,2493,7,0,0,6.0,3000,0.01,0.02,2.3343,8,-3.88,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2493005,2493,8,0,0,8.0,3000,0.01,0.02,2.2,9,-3.88,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2493006,2493,9,0,0,10.0,3000,0.01,0.02,2.4253,10,-3.88,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2493007,2493,10,0,0,12.0,3000,0.01,0.02,2.5937,11,-3.88,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2494000,2494,0,1,0,0.0,0,0.013,0.22,3.55,5,-2.59,2.52,1.88,1.46,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2494001,2494,1,0,0,0.0,800,0.0117,0.22,2.89,6,-2.59,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2494002,2494,2,0,0,0.0,1600,0.0104,0.16,2.89,6,-2.59,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2494003,2494,3,0,0,0.0,2400,0.0091,0.02,3.06,7,-2.59,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2494004,2494,7,0,0,6.0,3000,0.0091,0.02,3.0561,8,-2.59,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2494005,2494,8,0,0,8.0,3000,0.0091,0.02,2.7165,9,-2.59,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2494006,2494,9,0,0,10.0,3000,0.0091,0.02,3.1752,10,-2.59,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2494007,2494,10,0,0,12.0,3000,0.0091,0.02,3.3957,11,-2.59,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2497000,2497,2,1,0,0.0,0,0.0124,0.16,3.73,6,-4.23,3.717,2.403,1.766,1.263,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2497003,2497,3,0,0,0.0,2400,0.0111,0.02,4.1,7,-4.23,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2497004,2497,7,0,0,4.0,3000,0.0111,0.02,4.1013,8,-4.23,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2497005,2497,8,0,0,6.0,3000,0.0111,0.02,3.6456,9,-4.23,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2497006,2497,9,0,0,8.0,3000,0.0111,0.02,4.2611,10,-4.23,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2497007,2497,10,0,0,10.0,3000,0.0111,0.02,4.5571,11,-4.23,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2498000,2498,0,1,0,0.0,0,0.0117,0.05,2.85,9,-3.82,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,-1.0,-1.0,-1.0
2498002,2498,2,0,0,0.0,1600,0.0093,0.04,2.85,9,-3.82,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,-1.0,-1.0,-1.0
2498003,2498,3,0,0,0.0,2400,0.0082,0.02,2.85,9,-3.82,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,-1.0,-1.0,-1.0
2498004,2498,6,0,0,-4.0,3000,0.0082,0.02,3.1808,7,-3.82,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2498005,2498,7,0,0,-2.0,3000,0.0082,0.02,3.1808,8,-3.82,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2498006,2498,9,0,0,2.0,3000,0.0082,0.02,3.3047,10,-3.82,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2498007,2498,10,0,0,4.0,3000,0.0082,0.02,3.5342,11,-3.82,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2499000,2499,0,1,0,0.0,0,0.0112,0.12,3.73,7,-2.9,2.66,1.78,1.3,1.0,0.8,0.63,-1.0,-1.0,-1.0,-1.0,-1.0
2499002,2499,2,0,0,0.0,1600,0.009,0.08,3.73,7,-2.9,2.66,1.78,1.3,1.0,0.8,0.63,-1.0,-1.0,-1.0,-1.0,-1.0
2499003,2499,3,0,0,0.0,2400,0.0078,0.02,2.94,7,-2.9,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2499004,2499,7,0,0,2.0,3000,0.0078,0.02,3.6409,8,-2.9,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2499005,2499,8,0,0,4.0,3000,0.0078,0.02,3.2364,9,-2.9,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2499006,2499,9,0,0,6.0,3000,0.0078,0.02,3.7828,10,-2.9,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2499007,2499,10,0,0,8.0,3000,0.0078,0.02,4.0455,11,-2.9,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2500000,2500,2,1,0,0.0,0,0.0091,0.22,3.3,6,-3.75,2.8,2.1,1.63,1.28,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2500003,2500,6,0,0,2.0,3000,0.0082,0.02,3.9864,7,-3.75,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2500004,2500,7,0,0,4.0,3000,0.0082,0.02,3.9864,8,-3.75,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2500005,2500,8,0,0,6.0,3000,0.0082,0.02,3.5435,9,-3.75,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2500006,2500,9,0,0,8.0,3000,0.0082,0.02,4.1417,10,-3.75,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2500007,2500,10,0,0,10.0,3000,0.0082,0.02,4.4294,11,-3.75,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2501000,2501,3,1,0,0.0,0,0.0114,0.12,3.45,9,-5.291,4.4,3.023,2.215,1.496,1.203,1.0,0.826,0.687,-1.0,-1.0,-1.0
2501004,2501,6,0,0,-4.0,3000,0.0102,0.02,2.7794,7,-5.291,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2501005,2501,7,0,0,-2.0,3000,0.0102,0.02,2.7794,8,-5.291,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2501006,2501,9,0,0,2.0,3000,0.0102,0.02,2.8877,10,-5.291,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2501007,2501,10,0,0,4.0,3000,0.0102,0.02,3.0883,11,-5.291,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2504000,2504,0,1,0,0.0,0,0.0119,0.12,4.18,7,-3.8,3.82,2.16,1.48,1.07,0.88,0.74,-1.0,-1.0,-1.0,-1.0,-1.0
2504001,2504,1,0,0,0.0,800,0.0107,0.12,3.71,7,-3.8,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2504002,2504,2,0,0,0.0,1600,0.0095,0.08,3.71,7,-3.8,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2504003,2504,3,0,0,0.0,2400,0.0083,0.02,3.34,7,-3.8,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2504004,2504,7,0,0,2.0,3000,0.0083,0.02,3.3376,8,-3.8,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2504005,2504,8,0,0,4.0,3000,0.0083,0.02,2.9668,9,-3.8,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2504006,2504,9,0,0,6.0,3000,0.0083,0.02,3.4677,10,-3.8,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
2504007,2504,10,0,0,8.0,3000,0.0083,0.02,3.7085,11,-3.8,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
2507000,2507,0,1,0,0.0,0,0.0118,0.12,5.062,7,-3.583,3.266,2.13,1.517,1.147,0.921,0.738,-1.0,-1.0,-1.0,-1.0,-1.0
2507002,2507,2,0,0,0.0,1600,0.0095,0.08,5.06,7,-3.583,3.266,2.13,1.517,1.147,0.921,0.738,-1.0,-1.0,-1.0,-1.0,-1.0
2507003,2507,3,0,0,0.0,2400,0.0083,0.02,4.35,7,-3.583,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
2507004,2507,7,0,0,2.0,3000,0.0083,0.02,4.3471,8,-3.583,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
2507005,2507,8,0,0,4.0,3000,0.0083,0.02,3.8641,9,-3.583,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
2507006,2507,9,0,0,6.0,3000,0.0083,0.02,4.5164,10,-3.583,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
