Id,Ordinal,Level,EngineID,IsStock,ManufacturerID,Price,MassDiff,WeightDistDiff,DragScale,WindInstabilityScale
1533005,1533,5,3646,0,59,75000,80.0,0.021,1.0,1.0
1536000,1536,0,996,1,179,0,0.0,0.0,1.0,1.0
1536001,1536,1,56,0,179,12000,16.0,-0.007,1.0,1.0
1536002,1536,2,2154,0,179,28000,0.0,0.0,1.0,1.0
1536003,1536,3,783,0,179,22000,10.0,-0.004,1.0,1.0
1539000,1539,0,999,1,39,0,0.0,0.0,1.0,1.0
1562000,1562,0,1022,1,11,0,0.0,0.0,1.0,1.0
1562001,1562,1,50,0,11,50000,47.3,0.009,1.0,1.0
1564000,1564,0,1024,1,9,0,0.0,0.0,1.0,1.0
1564001,1564,1,136,0,9,10000,-127.0,-0.029,1.0,1.0
1564002,1564,2,2262,0,9,20000,-95.0,-0.022,1.0,1.0
1564003,1564,3,2838,0,9,40000,-70.0,-0.016,1.0,1.0
1568000,1568,0,1028,1,16,0,0.0,0.0,1.0,1.0
1568001,1568,1,733,0,16,12500,-10.0,-0.004,1.0,1.0
1568002,1568,2,56,0,16,12000,6.0,0.002,1.0,1.0
1568003,1568,3,2154,0,16,28000,-10.0,-0.004,1.0,1.0
1568004,1568,4,2291,0,16,19000,20.0,0.008,1.0,1.0
1568005,1568,5,2262,0,16,20000,60.0,0.024,1.0,1.0
1574000,1574,0,1034,1,97,0,0.0,0.0,1.0,1.0
1574001,1574,1,2221,0,97,25000,-48.0,-0.022,1.0,1.0
1574002,1574,2,2154,0,97,28000,2.0,0.001,1.0,1.0
1575000,1575,0,1035,1,9,0,0.0,0.0,1.0,1.0
1575001,1575,1,2262,0,9,20000,-70.0,-0.013,1.0,1.0
1575002,1575,2,3608,0,9,20000,179.0,0.034,1.0,1.0
1575003,1575,3,1022,0,9,25000,-37.3,-0.007,1.0,1.0
1575004,1575,4,50,0,9,50000,10.0,0.002,1.0,1.0
1575005,1575,5,2794,0,9,50000,-90.0,-0.017,1.0,1.0
1580000,1580,0,1040,1,14,0,0.0,0.0,1.0,1.0
1580001,1580,1,2154,0,14,28000,30.0,0.01,1.0,1.0
1580002,1580,2,136,0,14,10000,68.0,0.023,1.0,1.0
1581000,1581,0,1041,1,14,0,0.0,0.0,1.0,1.0
1581001,1581,1,2262,0,14,20000,-38.0,-0.008,1.0,1.0
1581002,1581,2,3608,0,14,20000,211.0,0.042,1.0,1.0
1581003,1581,3,1022,0,14,25000,-5.3,-0.001,1.0,1.0
1581004,1581,4,3646,0,14,75000,82.0,0.016,1.0,1.0
1581005,1581,5,3067,0,14,75000,42.0,0.008,1.0,1.0
1583000,1583,0,1043,1,21,0,0.0,0.0,1.0,1.0
1583001,1583,1,468,0,21,50000,-144.0,0.025,1.0,1.0
1591000,1591,0,1051,1,36,0,0.0,0.0,1.0,1.0
1591001,1591,1,2154,0,36,28000,-30.0,0.008,1.0,1.0
1592000,1592,0,1052,1,49,0,0.0,0.0,1.0,1.0
1592001,1592,1,2154,0,49,28000,-50.0,-0.014,1.0,1.0
1592002,1592,2,199,0,49,23000,66.0,0.018,1.0,1.0
1592003,1592,3,2838,0,49,40000,45.0,0.012,1.0,1.0
1599000,1599,0,1059,1,13,0,0.0,0.0,1.0,1.0
1599001,1599,1,2501,0,13,75000,9.0,0.002,1.0,1.0
1601000,1601,0,1061,1,21,0,0.0,0.0,1.0,1.0
1601001,1601,1,468,0,21,50000,-72.0,0.013,1.0,1.0
1607000,1607,0,1067,1,3,0,0.0,0.0,1.0,1.0
1607001,1607,1,960,0,3,25000,-20.0,-0.003,1.0,1.0
1607002,1607,2,2292,0,3,40000,-8.0,-0.001,1.0,1.0
1607003,1607,3,2838,0,3,40000,9.0,0.002,1.0,1.0
1627000,1627,0,1087,1,28,0,0.0,0.0,1.0,1.0
1627001,1627,1,2794,0,28,50000,-120.0,-0.014,1.0,1.0
1627002,1627,2,3067,0,28,75000,-20.0,-0.002,1.0,1.0
1651000,1651,0,1112,1,107,0,0.0,0.0,1.0,1.0
1651001,1651,1,468,0,107,50000,36.0,-0.017,1.0,1.0
1652000,1652,0,1113,1,109,0,0.0,0.0,1.0,1.0
1652001,1652,1,178,0,109,17500,15.0,0.009,1.0,1.0
1652002,1652,2,2154,0,109,28000,15.0,0.009,1.0,1.0
1652003,1652,3,136,0,109,10000,53.0,0.031,1.0,1.0
1652004,1652,4,1112,0,109,38000,-15.0,-0.009,1.0,1.0
1653000,1653,0,1114,1,108,0,0.0,0.0,1.0,1.0
1653001,1653,1,2154,0,108,28000,-35.0,0.013,1.0,1.0
1653002,1653,2,136,0,108,10000,3.0,-0.001,1.0,1.0
1653003,1653,3,1112,0,108,38000,-65.0,0.024,1.0,1.0
1654000,1654,0,1115,1,14,0,0.0,0.0,1.0,1.0
1654001,1654,1,50,0,14,50000,-3.0,-0.001,1.0,1.0
1655000,1655,0,1116,1,48,0,0.0,0.0,1.0,1.0
1655001,1655,1,118,0,48,15000,0.0,0.0,1.0,1.0
1655002,1655,2,136,0,48,10000,28.0,0.007,1.0,1.0
1655003,1655,3,2846,0,48,28000,-10.0,-0.002,1.0,1.0
1655004,1655,4,2262,0,48,20000,60.0,0.014,1.0,1.0
1655005,1655,5,2658,0,48,34000,85.0,0.02,1.0,1.0
1655006,1655,6,2838,0,48,40000,85.0,0.02,1.0,1.0
1658000,1658,0,1119,1,28,0,0.0,0.0,1.0,1.0
1662000,1662,0,1123,1,29,0,0.0,0.0,1.0,1.0
1662001,1662,1,56,0,29,12000,18.0,0.008,1.0,1.0
1662002,1662,2,2154,0,29,28000,2.0,0.001,1.0,1.0
1667000,1667,0,1128,1,27,0,0.0,0.0,1.0,1.0
1668000,1668,0,1129,1,14,0,0.0,0.0,1.0,1.0
1668001,1668,1,2262,0,14,20000,-26.8,-0.005,1.0,1.0
1668002,1668,2,3608,0,14,20000,222.2,0.045,1.0,1.0
1668003,1668,3,1022,0,14,25000,5.9,0.001,1.0,1.0
1668004,1668,4,3646,0,14,75000,93.2,0.019,1.0,1.0
2002000,2002,0,2135,1,31,0,0.0,0.0,1.0,1.0
2003000,2003,0,1136,1,29,0,0.0,0.0,1.0,1.0
2003001,2003,1,2154,0,29,28000,-10.0,-0.003,1.0,1.0
2004000,2004,0,1137,1,26,0,0.0,0.0,1.0,1.0
2004001,2004,1,2154,0,26,28000,-16.0,-0.004,1.0,1.0
2004002,2004,2,136,0,26,10000,22.0,0.006,1.0,1.0
2004003,2004,3,2262,0,26,20000,54.0,0.014,1.0,1.0
2004004,2004,4,795,0,26,60000,34.0,0.009,1.0,1.0
2004005,2004,5,2838,0,26,40000,79.0,0.02,1.0,1.0
2005000,2005,0,1138,1,16,0,0.0,0.0,1.0,1.0
2005001,2005,1,2154,0,16,28000,-15.0,-0.004,1.0,1.0
2005002,2005,2,136,0,16,10000,23.0,0.005,1.0,1.0
2005003,2005,3,2262,0,16,20000,55.0,0.013,1.0,1.0
2005004,2005,4,2838,0,16,40000,80.0,0.019,1.0,1.0
2006000,2006,0,1139,1,9,0,0.0,0.0,1.0,1.0
2006001,2006,1,2262,0,9,20000,-70.0,-0.013,1.0,1.0
2006002,2006,2,3608,0,9,20000,179.0,0.034,1.0,1.0
2006003,2006,3,1022,0,9,25000,-37.3,-0.007,1.0,1.0
2006004,2006,4,795,0,9,60000,-90.0,-0.017,1.0,1.0
2006005,2006,5,50,0,9,50000,10.0,0.002,1.0,1.0
2007000,2007,0,1140,1,49,0,0.0,0.0,1.0,1.0
2007001,2007,1,118,0,49,15000,0.0,0.0,1.0,1.0
2007002,2007,2,136,0,49,10000,28.0,0.007,1.0,1.0
2007003,2007,3,2846,0,49,28000,-10.0,-0.002,1.0,1.0
2007004,2007,4,2262,0,49,20000,60.0,0.015,1.0,1.0
2007005,2007,5,2658,0,49,34000,85.0,0.021,1.0,1.0
2007006,2007,6,579,0,49,46000,55.0,0.013,1.0,1.0
2007007,2007,7,2838,0,49,40000,85.0,0.021,1.0,1.0
2009000,2009,0,2137,1,3,0,0.0,0.0,1.0,1.0
2009001,2009,1,2292,0,3,40000,-28.0,-0.004,1.0,1.0
2009002,2009,2,2838,0,3,40000,-11.0,-0.002,1.0,1.0
2010000,2010,0,2138,1,3,0,0.0,0.0,1.0,1.0
2010001,2010,1,468,0,3,50000,-68.0,0.012,1.0,1.0
2011000,2011,0,2139,1,14,0,0.0,0.0,1.0,1.0
2011001,2011,1,2154,0,14,28000,-60.0,-0.015,1.0,1.0
2018000,2018,0,2146,1,6,0,0.0,0.0,1.0,1.0
2018001,2018,1,2292,0,6,40000,-32.0,-0.005,1.0,1.0
2018002,2018,2,2838,0,6,40000,-15.0,-0.002,1.0,1.0
2019000,2019,0,2147,1,14,0,0.0,0.0,1.0,1.0
2019001,2019,1,2154,0,14,28000,-60.0,-0.014,1.0,1.0
2021000,2021,0,2149,1,28,0,0.0,0.0,1.0,1.0
2021001,2021,1,2292,0,28,40000,-46.0,-0.007,1.0,1.0
2022000,2022,0,2150,1,41,0,0.0,0.0,1.0,1.0
2022001,2022,1,2154,0,41,28000,-5.0,-0.001,1.0,1.0
2034000,2034,0,2162,1,13,0,0.0,0.0,1.0,1.0
2040000,2040,0,2168,1,111,0,0.0,0.0,1.0,1.0
2040001,2040,1,2154,0,111,28000,-30.0,0.015,1.0,1.0
2040002,2040,2,1112,0,111,38000,-60.0,0.029,1.0,1.0
2042000,2042,0,2170,1,21,0,0.0,0.0,1.0,1.0
2049000,2049,0,2177,1,181,0,0.0,0.0,1.0,1.0
2049001,2049,1,2154,0,181,28000,20.0,0.006,1.0,1.0
2049002,2049,2,2262,0,181,20000,90.0,0.028,1.0,1.0
2049003,2049,3,2794,0,181,50000,70.0,0.022,1.0,1.0
2066000,2066,0,2194,1,58,0,0.0,0.0,1.0,1.0
2066001,2066,1,2154,0,58,28000,-43.0,-0.017,1.0,1.0
2068000,2068,0,2196,1,25,0,0.0,0.0,1.0,1.0
2068001,2068,1,7,0,25,30000,-102.0,-0.038,1.0,1.0
2069000,2069,0,2197,1,28,0,0.0,0.0,1.0,1.0
2096000,2096,0,2224,1,128,0,0.0,0.0,1.0,1.0
2105000,2105,0,2233,1,118,0,0.0,0.0,1.0,1.0
2105001,2105,1,1112,0,118,38000,-83.0,-0.036,1.0,1.0
2108000,2108,0,2236,1,88,0,0.0,0.0,1.0,1.0
2108001,2108,1,3608,0,88,20000,174.0,0.022,1.0,1.0
2108002,2108,2,1022,0,88,25000,-42.3,-0.005,1.0,1.0
2108003,2108,3,858,0,88,50000,5.0,0.001,1.0,1.0
2108004,2108,4,50,0,88,50000,5.0,0.001,1.0,1.0
2108005,2108,5,3067,0,88,75000,5.0,0.001,1.0,1.0
2119000,2119,0,2247,1,16,0,0.0,0.0,1.0,1.0
2119001,2119,1,733,0,16,12500,5.0,0.002,1.0,1.0
2119002,2119,2,56,0,16,12000,21.0,0.008,1.0,1.0
2119003,2119,3,2154,0,16,28000,5.0,0.002,1.0,1.0
2119004,2119,4,2291,0,16,19000,35.0,0.013,1.0,1.0
2119005,2119,5,2262,0,16,20000,75.0,0.027,1.0,1.0
2121000,2121,0,2249,1,16,0,0.0,0.0,1.0,1.0
2121001,2121,1,56,0,16,12000,0.0,0.0,1.0,1.0
2121002,2121,2,2154,0,16,28000,-16.0,-0.004,1.0,1.0
2121003,2121,3,136,0,16,10000,22.0,0.005,1.0,1.0
2131000,2131,0,2259,1,138,0,0.0,0.0,1.0,1.0
2131001,2131,1,3608,0,138,20000,249.0,0.04,1.0,1.0
2131002,2131,2,1022,0,138,25000,32.7,0.005,1.0,1.0
2131003,2131,3,2838,0,138,40000,25.0,0.004,1.0,1.0
2131004,2131,4,3646,0,138,75000,120.0,0.019,1.0,1.0
2133000,2133,0,2261,1,6,0,0.0,0.0,1.0,1.0
2133001,2133,1,459,0,6,24000,-8.0,0.002,1.0,1.0
2133002,2133,2,1112,0,6,38000,-110.0,0.022,1.0,1.0
2133003,2133,3,574,0,6,30000,30.0,-0.006,1.0,1.0
2135000,2135,0,2263,1,55,0,0.0,0.0,1.0,1.0
2135001,2135,1,960,0,55,25000,-24.0,-0.004,1.0,1.0
2135002,2135,2,2292,0,55,40000,-12.0,-0.002,1.0,1.0
2135003,2135,3,2838,0,55,40000,5.0,0.001,1.0,1.0
2135004,2135,4,2794,0,55,50000,-40.0,-0.007,1.0,1.0
2142000,2142,0,2270,1,52,0,0.0,0.0,1.0,1.0
2142001,2142,1,2154,0,52,28000,-22.0,-0.004,1.0,1.0
2145000,2145,0,2273,1,14,0,0.0,0.0,1.0,1.0
2145001,2145,1,2262,0,14,20000,-1.395,0.0,1.0,1.0
2145002,2145,2,3608,0,14,20000,247.605,0.038,1.0,1.0
2145003,2145,3,1022,0,14,25000,31.305,0.005,1.0,1.0
2145004,2145,4,1115,0,14,25000,81.605,0.012,1.0,1.0
2145005,2145,5,858,0,14,50000,78.605,0.012,1.0,1.0
2145006,2145,6,2794,0,14,50000,-21.395,-0.003,1.0,1.0
2145007,2145,7,3067,0,14,75000,78.605,0.012,1.0,1.0
2146000,2146,0,2274,1,122,0,0.0,0.0,1.0,1.0
2146001,2146,1,2262,0,122,20000,-25.0,-0.004,1.0,1.0
2146002,2146,2,3608,0,122,20000,224.0,0.039,1.0,1.0
2146003,2146,3,1022,0,122,25000,7.7,0.001,1.0,1.0
2146004,2146,4,858,0,122,50000,55.0,0.01,1.0,1.0
2146005,2146,5,50,0,122,50000,55.0,0.01,1.0,1.0
2146006,2146,6,2794,0,122,50000,-45.0,-0.008,1.0,1.0
2147000,2147,0,2275,1,98,0,0.0,0.0,1.0,1.0
2147001,2147,1,960,0,98,25000,21.0,-0.006,1.0,1.0
2147002,2147,2,243,0,98,30000,19.0,-0.006,1.0,1.0
2148000,2148,0,2276,1,29,0,0.0,0.0,1.0,1.0
2148001,2148,1,960,0,29,25000,24.0,0.004,1.0,1.0
2148002,2148,2,2838,0,29,40000,53.0,0.008,1.0,1.0
2148003,2148,3,2794,0,29,50000,8.0,0.001,1.0,1.0
2149000,2149,0,2277,1,41,0,0.0,0.0,1.0,1.0
2149001,2149,1,56,0,41,12000,-14.0,-0.004,1.0,1.0
2149002,2149,2,2154,0,41,28000,-30.0,-0.009,1.0,1.0
2151000,2151,0,2279,1,52,0,0.0,0.0,1.0,1.0
2151001,2151,1,56,0,52,12000,18.0,-0.005,1.0,1.0
2151002,2151,2,118,0,52,15000,12.0,-0.003,1.0,1.0
2151003,2151,3,783,0,52,22000,12.0,-0.003,1.0,1.0
2151004,2151,4,2846,0,52,28000,2.0,-0.001,1.0,1.0
2151005,2151,5,2658,0,52,34000,97.0,-0.026,1.0,1.0
2154000,2154,0,2282,1,6,0,0.0,0.0,1.0,1.0
2154001,2154,1,459,0,6,24000,34.0,0.007,1.0,1.0
2154002,2154,2,574,0,6,30000,72.0,0.014,1.0,1.0
2154003,2154,3,2838,0,6,40000,57.0,0.011,1.0,1.0
2158000,2158,0,2286,1,14,0,0.0,0.0,1.0,1.0
2158001,2158,1,732,0,14,33000,25.0,0.009,1.0,1.0
2158002,2158,2,2154,0,14,28000,-5.0,-0.002,1.0,1.0
2162000,2162,0,2290,1,19,0,0.0,0.0,1.0,1.0
2162001,2162,1,2292,0,19,40000,52.0,0.009,1.0,1.0
2162002,2162,2,50,0,19,50000,124.0,0.023,1.0,1.0
2162003,2162,3,2838,0,19,40000,69.0,0.013,1.0,1.0
2163000,2163,0,2291,1,16,0,0.0,0.0,1.0,1.0
2164000,2164,0,2292,1,21,0,0.0,0.0,1.0,1.0
2164001,2164,1,468,0,21,50000,-72.0,0.014,1.0,1.0
2168000,2168,0,2296,1,48,0,0.0,0.0,1.0,1.0
2168001,2168,1,2846,0,48,28000,-10.0,-0.002,1.0,1.0
2168002,2168,2,2262,0,48,20000,60.0,0.012,1.0,1.0
2168003,2168,3,2658,0,48,34000,85.0,0.017,1.0,1.0
2171000,2171,0,2299,1,26,0,0.0,0.0,1.0,1.0
2171001,2171,1,2154,0,26,28000,-16.0,-0.004,1.0,1.0
2171002,2171,2,136,0,26,10000,22.0,0.006,1.0,1.0
2171003,2171,3,2262,0,26,20000,54.0,0.014,1.0,1.0
2171004,2171,4,795,0,26,60000,34.0,0.009,1.0,1.0
2171005,2171,5,2838,0,26,40000,79.0,0.021,1.0,1.0
2173000,2173,0,2301,1,98,0,0.0,0.0,1.0,1.0
2173001,2173,1,2221,0,98,25000,-60.0,-0.016,1.0,1.0
2173002,2173,2,56,0,98,12000,6.0,0.002,1.0,1.0
2173003,2173,3,2154,0,98,28000,-10.0,-0.003,1.0,1.0
2175000,2175,0,2303,1,23,0,0.0,0.0,1.0,1.0
2175001,2175,1,3608,0,23,20000,209.0,0.035,1.0,1.0
2175002,2175,2,960,0,23,25000,-44.0,-0.007,1.0,1.0
2175003,2175,3,720,0,23,50000,0.0,0.0,1.0,1.0
2175004,2175,4,2292,0,23,40000,-32.0,-0.005,1.0,1.0
2175005,2175,5,858,0,23,50000,40.0,0.007,1.0,1.0
2176000,2176,0,2304,1,21,0,0.0,0.0,1.0,1.0
2176001,2176,1,3608,0,21,20000,169.0,0.019,1.0,1.0
2176002,2176,2,2794,0,21,50000,-100.0,-0.011,1.0,1.0
2176003,2176,3,3067,0,21,75000,0.0,0.0,1.0,1.0
2177000,2177,0,2305,1,9,0,0.0,0.0,1.0,1.0
2177001,2177,1,50,0,9,50000,30.0,0.006,1.0,1.0
2178000,2178,0,2306,1,3,0,0.0,0.0,1.0,1.0
2178001,2178,1,960,0,3,25000,-39.0,-0.007,1.0,1.0
2178002,2178,2,2838,0,3,40000,-10.0,-0.002,1.0,1.0
2179000,2179,0,2307,1,3,0,0.0,0.0,1.0,1.0
2179001,2179,1,2154,0,3,28000,-30.0,-0.007,1.0,1.0
2179002,2179,2,2838,0,3,40000,65.0,0.015,1.0,1.0
2180000,2180,0,2308,1,3,0,0.0,0.0,1.0,1.0
2180001,2180,1,2292,0,3,40000,-16.0,-0.002,1.0,1.0
2180002,2180,2,2838,0,3,40000,1.0,0.0,1.0,1.0
2181000,2181,0,2309,1,2,0,0.0,0.0,1.0,1.0
2181001,2181,1,468,0,2,50000,-124.0,-0.022,1.0,1.0
2182000,2182,0,2310,1,3,0,0.0,0.0,1.0,1.0
2182001,2182,1,2154,0,3,28000,-30.0,-0.006,1.0,1.0
2183000,2183,0,2311,1,9,0,0.0,0.0,1.0,1.0
2183001,2183,1,1022,0,9,25000,26.7,0.005,1.0,1.0
2183002,2183,2,858,0,9,50000,74.0,0.013,1.0,1.0
2183003,2183,3,468,0,9,50000,-70.0,-0.012,1.0,1.0
2183004,2183,4,50,0,9,50000,74.0,0.013,1.0,1.0
2184000,2184,0,2312,1,13,0,0.0,0.0,1.0,1.0
2184001,2184,1,2292,0,13,40000,13.0,-0.003,1.0,1.0
2185000,2185,0,2313,1,19,0,0.0,0.0,1.0,1.0
2185001,2185,1,3608,0,19,20000,293.0,0.044,1.0,1.0
2185002,2185,2,2292,0,19,40000,52.0,0.008,1.0,1.0
2185003,2185,3,50,0,19,50000,124.0,0.019,1.0,1.0
2185004,2185,4,2838,0,19,40000,69.0,0.01,1.0,1.0
2187000,2187,0,2315,1,14,0,0.0,0.0,1.0,1.0
2187001,2187,1,2262,0,14,20000,-60.0,-0.011,1.0,1.0
2187002,2187,2,3608,0,14,20000,189.0,0.035,1.0,1.0
2187003,2187,3,1022,0,14,25000,-27.3,-0.005,1.0,1.0
2187004,2187,4,1115,0,14,25000,23.0,0.004,1.0,1.0
2187005,2187,5,858,0,14,50000,20.0,0.004,1.0,1.0
2187006,2187,6,2794,0,14,50000,-80.0,-0.015,1.0,1.0
2187007,2187,7,3067,0,14,75000,20.0,0.004,1.0,1.0
2188000,2188,0,2316,1,20,0,0.0,0.0,1.0,1.0
2189000,2189,0,2317,1,27,0,0.0,0.0,1.0,1.0
2209000,2209,0,2337,1,26,0,0.0,0.0,1.0,1.0
2209001,2209,1,56,0,26,12000,1.0,0.0,1.0,1.0
2209002,2209,2,2154,0,26,28000,-15.0,-0.004,1.0,1.0
2209003,2209,3,2135,0,26,30000,95.0,0.024,1.0,1.0
2209004,2209,4,795,0,26,60000,35.0,0.009,1.0,1.0
2235000,2235,0,2364,1,19,0,0.0,0.0,1.0,1.0
2235001,2235,1,2292,0,19,40000,-24.0,-0.004,1.0,1.0
2235002,2235,2,50,0,19,50000,48.0,0.008,1.0,1.0
2235003,2235,3,2838,0,19,40000,-7.0,-0.001,1.0,1.0
2258000,2258,0,2388,1,52,0,0.0,0.0,1.0,1.0
2258001,2258,1,56,0,52,12000,18.0,-0.006,1.0,1.0
2258002,2258,2,118,0,52,15000,12.0,-0.004,1.0,1.0
2258003,2258,3,783,0,52,22000,12.0,-0.004,1.0,1.0
2258004,2258,4,2846,0,52,28000,2.0,-0.001,1.0,1.0
2258005,2258,5,2658,0,52,34000,97.0,-0.03,1.0,1.0
2262000,2262,0,2392,1,8,0,0.0,0.0,1.0,1.0
2263000,2263,0,2394,1,11,0,0.0,0.0,1.0,1.0
2263001,2263,1,50,0,11,50000,58.0,0.009,1.0,1.0
2267000,2267,0,2397,1,26,0,0.0,0.0,1.0,1.0
2267001,2267,1,2154,0,26,28000,-16.0,-0.005,1.0,1.0
2267002,2267,2,136,0,26,10000,22.0,0.006,1.0,1.0
2267003,2267,3,2262,0,26,20000,54.0,0.015,1.0,1.0
2267004,2267,4,795,0,26,60000,34.0,0.01,1.0,1.0
2270000,2270,0,2400,1,31,0,0.0,0.0,1.0,1.0
2270001,2270,1,2154,0,31,28000,-69.0,-0.018,1.0,1.0
2270002,2270,2,136,0,31,10000,-31.0,-0.008,1.0,1.0
2270003,2270,3,199,0,31,23000,47.0,0.012,1.0,1.0
2270004,2270,4,2262,0,31,20000,1.0,0.0,1.0,1.0
2270005,2270,5,2838,0,31,40000,26.0,0.007,1.0,1.0
2289000,2289,0,2419,1,39,0,0.0,0.0,1.0,1.0
2290000,2290,0,2420,1,39,0,0.0,0.0,1.0,1.0
2293000,2293,0,2423,1,39,0,0.0,0.0,1.0,1.0
2293001,2293,1,2658,0,39,34000,46.0,-0.01,1.0,1.0
2293002,2293,2,2292,0,39,40000,29.0,-0.006,1.0,1.0
2297000,2297,0,2427,1,39,0,0.0,0.0,1.0,1.0
2297001,2297,1,2886,0,39,50000,-10.0,0.002,1.0,1.0
2352000,2352,0,2482,1,1,0,0.0,0.0,1.0,1.0
2357000,2357,0,2487,1,14,0,0.0,0.0,1.0,1.0
2357001,2357,1,2262,0,14,20000,10.0,0.002,1.0,1.0
2363000,2363,0,2493,1,14,0,0.0,0.0,1.0,1.0
2371000,2371,0,2501,1,13,0,0.0,0.0,1.0,1.0
2372000,2372,0,2502,1,14,0,0.0,0.0,1.0,1.0
2372001,2372,1,2262,0,14,20000,-38.0,-0.01,1.0,1.0
2372002,2372,2,2530,0,14,25000,-3.0,-0.001,1.0,1.0
2397000,2397,0,2527,1,14,0,0.0,0.0,1.0,1.0
2397001,2397,1,2262,0,14,20000,-20.0,-0.002,1.0,1.0
2397002,2397,2,1115,0,14,25000,63.0,0.008,1.0,1.0
2397003,2397,3,2794,0,14,50000,-40.0,-0.005,1.0,1.0
2397004,2397,4,3067,0,14,75000,60.0,0.007,1.0,1.0
2400000,2400,0,2530,1,14,0,0.0,0.0,1.0,1.0
2400001,2400,1,1022,0,14,25000,-2.3,0.0,1.0,1.0
2400002,2400,2,50,0,14,50000,45.0,0.008,1.0,1.0
2412000,2412,0,2542,1,6,0,0.0,0.0,1.0,1.0
2412001,2412,1,2221,0,6,25000,10.0,-0.007,1.0,1.0
2412002,2412,2,2154,0,6,28000,60.0,-0.043,1.0,1.0
2416000,2416,0,2546,1,139,0,0.0,0.0,1.0,1.0
2416001,2416,1,118,0,139,15000,10.0,-0.005,1.0,1.0
2416002,2416,2,2846,0,139,28000,0.0,0.0,1.0,1.0
2416003,2416,3,2658,0,139,34000,95.0,-0.051,1.0,1.0
2417000,2417,0,2547,1,59,0,0.0,0.0,1.0,1.0
2417001,2417,1,2262,0,59,20000,-65.0,-0.014,1.0,1.0
2417002,2417,2,3608,0,59,20000,184.0,0.039,1.0,1.0
2417003,2417,3,1022,0,59,25000,-32.3,-0.007,1.0,1.0
2417004,2417,4,2838,0,59,40000,-40.0,-0.008,1.0,1.0
2417005,2417,5,3646,0,59,75000,55.0,0.012,1.0,1.0
2420000,2420,0,2550,1,32,0,0.0,0.0,1.0,1.0
2420001,2420,1,2154,0,32,28000,-30.0,-0.009,1.0,1.0
2420002,2420,2,136,0,32,10000,8.0,0.002,1.0,1.0
2420003,2420,3,2838,0,32,40000,65.0,0.02,1.0,1.0
2421000,2421,0,2551,1,8,0,0.0,0.0,1.0,1.0
2421001,2421,1,1022,0,8,25000,-17.3,-0.003,1.0,1.0
2421002,2421,2,50,0,8,50000,30.0,0.005,1.0,1.0
2422000,2422,0,2552,1,138,0,0.0,0.0,1.0,1.0
2422001,2422,1,3608,0,138,20000,249.0,0.041,1.0,1.0
2422002,2422,2,1022,0,138,25000,32.7,0.005,1.0,1.0
2422003,2422,3,858,0,138,50000,80.0,0.013,1.0,1.0
2422004,2422,4,2838,0,138,40000,25.0,0.004,1.0,1.0
2422005,2422,5,3067,0,138,75000,80.0,0.013,1.0,1.0
2423000,2423,0,2553,1,127,0,0.0,0.0,1.0,1.0
2423001,2423,1,960,0,127,25000,-54.0,0.019,1.0,1.0
2423002,2423,2,2292,0,127,40000,-42.0,0.015,1.0,1.0
2424000,2424,0,2554,1,28,0,0.0,0.0,1.0,1.0
2424001,2424,1,3123,0,28,75000,0.0,0.0,1.0,1.0
2427000,2427,0,2557,1,51,0,0.0,0.0,1.0,1.0
2427001,2427,1,56,0,51,12000,36.0,0.008,1.0,1.0
2427002,2427,2,2154,0,51,28000,20.0,0.005,1.0,1.0
2430000,2430,0,2560,1,107,0,0.0,0.0,1.0,1.0
2430001,2430,1,2154,0,107,28000,-30.0,0.013,1.0,1.0
2430002,2430,2,1112,0,107,38000,-60.0,0.027,1.0,1.0
2431000,2431,0,2561,1,6,0,0.0,0.0,1.0,1.0
2431001,2431,1,3608,0,6,20000,209.0,0.027,1.0,1.0
2431002,2431,2,2292,0,6,40000,-32.0,-0.004,1.0,1.0
2431003,2431,3,858,0,6,50000,40.0,0.005,1.0,1.0
2431004,2431,4,2838,0,6,40000,-15.0,-0.002,1.0,1.0
2437000,2437,0,2567,1,18,0,0.0,0.0,1.0,1.0
2437001,2437,1,2262,0,18,20000,-5.0,-0.001,1.0,1.0
2467000,2467,0,2597,1,13,0,0.0,0.0,1.0,1.0
2468000,2468,0,2598,1,11,0,0.0,0.0,1.0,1.0
2468001,2468,1,50,0,11,50000,58.0,0.008,1.0,1.0
2471000,2471,0,2601,1,137,0,0.0,0.0,1.0,1.0
2471001,2471,1,2292,0,137,40000,-46.0,-0.008,1.0,1.0
2472000,2472,0,2602,1,27,0,0.0,0.0,1.0,1.0
2472001,2472,1,2292,0,27,40000,-22.0,0.005,1.0,1.0
2473000,2473,0,2603,1,3,0,0.0,0.0,1.0,1.0
2473001,2473,1,468,0,3,50000,-72.0,0.014,1.0,1.0
2474000,2474,0,2604,1,133,0,0.0,0.0,1.0,1.0
2474001,2474,1,858,0,133,50000,25.0,-0.004,1.0,1.0
2477000,2477,0,2607,1,6,0,0.0,0.0,1.0,1.0
2477001,2477,1,459,0,6,24000,34.0,0.007,1.0,1.0
2477002,2477,2,574,0,6,30000,72.0,0.014,1.0,1.0
2477003,2477,3,960,0,6,25000,28.0,0.005,1.0,1.0
2477004,2477,4,2838,0,6,40000,57.0,0.011,1.0,1.0
2479000,2479,0,2609,1,21,0,0.0,0.0,1.0,1.0
2486000,2486,0,2616,1,66,0,0.0,0.0,1.0,1.0
